Order_ID,Order_Date,Order_Priority,Ord_id,Ship_Mode,Ship_Date,Ship_id,_merge
37888,2009-12-22,CRITICAL,Ord_434,REGULAR AIR,2009-12-24,SHP_580,both
38310,2012-04-14,HIGH,Ord_435,REGULAR AIR,2012-04-17,SHP_581,both
40327,2011-05-13,MEDIUM,Ord_436,REGULAR AIR,2011-05-15,SHP_582,both
41570,2010-03-12,NOT SPECIFIED,Ord_441,REGULAR AIR,2010-05-12,SHP_590,both
42754,2010-08-24,CRITICAL,Ord_444,REGULAR AIR,2010-08-25,SHP_595,both
42944,2012-11-18,CRITICAL,Ord_446,DELIVERY TRUCK,2012-11-19,SHP_597,both
44037,2012-06-28,HIGH,Ord_447,REGULAR AIR,2012-06-30,SHP_598,both
45601,2011-09-26,HIGH,Ord_450,REGULAR AIR,2011-09-28,SHP_602,both
46756,2009-11-10,MEDIUM,Ord_453,REGULAR AIR,2009-10-13,SHP_607,both
47876,2009-12-25,HIGH,Ord_456,REGULAR AIR,2009-12-27,SHP_611,both
48199,2009-01-18,NOT SPECIFIED,Ord_458,REGULAR AIR,2009-01-21,SHP_614,both
49029,2012-05-20,HIGH,Ord_459,EXPRESS AIR,2012-05-22,SHP_615,both
49990,2009-05-09,NOT SPECIFIED,Ord_461,DELIVERY TRUCK,2009-05-09,SHP_619,both
50081,2009-03-11,NOT SPECIFIED,Ord_462,DELIVERY TRUCK,2009-04-11,SHP_620,both
50784,2012-10-02,HIGH,Ord_464,REGULAR AIR,2012-11-02,SHP_623,both
51075,2010-11-23,NOT SPECIFIED,Ord_466,EXPRESS AIR,2010-11-25,SHP_626,both
51461,2011-10-02,NOT SPECIFIED,Ord_467,REGULAR AIR,2011-12-02,SHP_627,both
52130,2012-05-09,LOW,Ord_469,REGULAR AIR,2012-07-09,SHP_630,both
53410,2009-07-08,CRITICAL,Ord_471,REGULAR AIR,2009-09-08,SHP_633,both
53703,2010-06-14,NOT SPECIFIED,Ord_474,REGULAR AIR,2010-06-15,SHP_639,both
54115,2012-07-01,LOW,Ord_475,REGULAR AIR,2012-12-01,SHP_640,both
54437,2010-12-19,HIGH,Ord_476,REGULAR AIR,2010-12-19,SHP_641,both
54753,2009-04-18,MEDIUM,Ord_478,REGULAR AIR,2009-04-19,SHP_644,both
55138,2009-09-24,HIGH,Ord_479,REGULAR AIR,2009-09-25,SHP_645,both
55271,2011-11-03,MEDIUM,Ord_480,DELIVERY TRUCK,2011-03-13,SHP_646,both
55331,2010-12-13,HIGH,Ord_481,REGULAR AIR,2010-12-15,SHP_647,both
55618,2012-01-21,MEDIUM,Ord_482,REGULAR AIR,2012-01-22,SHP_648,both
56803,2009-10-12,NOT SPECIFIED,Ord_484,REGULAR AIR,2009-10-12,SHP_651,both
57507,2009-06-26,CRITICAL,Ord_486,REGULAR AIR,2009-06-29,SHP_654,both
57922,2011-08-02,CRITICAL,Ord_487,REGULAR AIR,2011-08-02,SHP_655,both
58117,2011-02-20,CRITICAL,Ord_488,REGULAR AIR,2011-02-21,SHP_656,both
58502,2010-12-02,CRITICAL,Ord_490,DELIVERY TRUCK,2010-02-14,SHP_659,both
58788,2010-01-02,LOW,Ord_491,REGULAR AIR,2010-03-02,SHP_660,both
59074,2010-12-08,LOW,Ord_493,REGULAR AIR,2010-08-14,SHP_663,both
59750,2010-09-07,LOW,Ord_496,REGULAR AIR,2010-07-13,SHP_668,both
294,2010-07-15,MEDIUM,Ord_498,REGULAR AIR,2010-07-16,SHP_671,both
1314,2009-12-05,MEDIUM,Ord_501,REGULAR AIR,2009-05-14,SHP_676,both
2465,2011-06-23,CRITICAL,Ord_503,REGULAR AIR,2011-06-25,SHP_679,both
2530,2009-03-20,MEDIUM,Ord_504,REGULAR AIR,2009-03-22,SHP_680,both
2883,2011-01-22,LOW,Ord_505,REGULAR AIR,2011-01-24,SHP_681,both
5988,2010-11-21,NOT SPECIFIED,Ord_508,EXPRESS AIR,2010-11-22,SHP_686,both
6115,2010-11-09,MEDIUM,Ord_509,REGULAR AIR,2010-12-09,SHP_687,both
6434,2009-07-06,HIGH,Ord_511,REGULAR AIR,2009-07-06,SHP_690,both
7136,2009-03-22,HIGH,Ord_512,REGULAR AIR,2009-03-24,SHP_691,both
7489,2010-09-30,CRITICAL,Ord_513,DELIVERY TRUCK,2010-03-10,SHP_692,both
7968,2010-09-15,LOW,Ord_514,DELIVERY TRUCK,2010-09-15,SHP_693,both
8227,2010-10-01,NOT SPECIFIED,Ord_515,EXPRESS AIR,2010-11-01,SHP_694,both
9123,2010-06-26,CRITICAL,Ord_516,EXPRESS AIR,2010-06-27,SHP_695,both
9792,2011-07-23,LOW,Ord_517,REGULAR AIR,2011-07-23,SHP_696,both
9860,2010-10-10,CRITICAL,Ord_518,REGULAR AIR,2010-11-10,SHP_697,both
11776,2012-02-24,LOW,Ord_523,EXPRESS AIR,2012-02-24,SHP_708,both
14535,2010-01-10,NOT SPECIFIED,Ord_527,REGULAR AIR,2010-02-10,SHP_715,both
15329,2012-04-27,HIGH,Ord_528,EXPRESS AIR,2012-04-27,SHP_716,both
17826,2012-06-30,HIGH,Ord_530,REGULAR AIR,2012-01-07,SHP_719,both
17926,2011-10-11,CRITICAL,Ord_531,REGULAR AIR,2011-12-11,SHP_720,both
18247,2009-05-11,NOT SPECIFIED,Ord_532,REGULAR AIR,2009-06-11,SHP_721,both
18471,2009-02-19,NOT SPECIFIED,Ord_533,REGULAR AIR,2009-02-20,SHP_722,both
19813,2010-02-03,CRITICAL,Ord_534,REGULAR AIR,2010-03-03,SHP_723,both
20448,2011-02-08,CRITICAL,Ord_537,EXPRESS AIR,2011-03-08,SHP_728,both
21892,2010-04-07,HIGH,Ord_538,REGULAR AIR,2010-06-07,SHP_729,both
22980,2012-01-10,NOT SPECIFIED,Ord_539,REGULAR AIR,2012-02-10,SHP_730,both
23907,2011-07-14,NOT SPECIFIED,Ord_540,REGULAR AIR,2011-07-14,SHP_731,both
24064,2010-07-25,MEDIUM,Ord_541,DELIVERY TRUCK,2010-07-28,SHP_732,both
24576,2012-11-12,NOT SPECIFIED,Ord_543,REGULAR AIR,2012-12-13,SHP_737,both
25475,2009-04-04,CRITICAL,Ord_545,REGULAR AIR,2009-04-04,SHP_740,both
27105,2011-02-16,NOT SPECIFIED,Ord_547,REGULAR AIR,2011-02-17,SHP_742,both
28068,2010-08-26,LOW,Ord_548,REGULAR AIR,2010-08-28,SHP_743,both
28839,2009-04-28,LOW,Ord_550,EXPRESS AIR,2009-04-30,SHP_747,both
29252,2009-06-08,LOW,Ord_551,REGULAR AIR,2009-10-08,SHP_748,both
32418,2009-05-01,NOT SPECIFIED,Ord_553,DELIVERY TRUCK,2009-06-01,SHP_751,both
34241,2012-08-10,LOW,Ord_554,REGULAR AIR,2012-08-10,SHP_752,both
35011,2012-10-12,NOT SPECIFIED,Ord_556,REGULAR AIR,2012-12-12,SHP_755,both
36068,2009-05-02,CRITICAL,Ord_557,DELIVERY TRUCK,2009-06-02,SHP_756,both
36930,2011-09-28,MEDIUM,Ord_558,REGULAR AIR,2011-09-30,SHP_757,both
38336,2012-05-10,CRITICAL,Ord_562,REGULAR AIR,2012-06-10,SHP_763,both
38565,2009-03-25,CRITICAL,Ord_563,EXPRESS AIR,2009-03-27,SHP_764,both
42500,2010-05-02,NOT SPECIFIED,Ord_565,REGULAR AIR,2010-07-02,SHP_767,both
44162,2010-03-19,HIGH,Ord_566,REGULAR AIR,2010-03-20,SHP_768,both
44320,2009-04-29,MEDIUM,Ord_568,REGULAR AIR,2009-04-30,SHP_772,both
45377,2011-03-04,LOW,Ord_569,REGULAR AIR,2011-05-04,SHP_773,both
48388,2009-09-08,HIGH,Ord_572,REGULAR AIR,2009-11-08,SHP_777,both
49510,2012-03-20,CRITICAL,Ord_574,REGULAR AIR,2012-03-21,SHP_780,both
50503,2012-11-21,MEDIUM,Ord_577,REGULAR AIR,2012-11-23,SHP_784,both
50816,2009-03-27,HIGH,Ord_578,REGULAR AIR,2009-03-29,SHP_785,both
51584,2010-10-17,CRITICAL,Ord_580,DELIVERY TRUCK,2010-10-18,SHP_788,both
52288,2011-10-08,HIGH,Ord_582,REGULAR AIR,2011-11-08,SHP_791,both
53572,2010-07-05,MEDIUM,Ord_585,REGULAR AIR,2010-08-05,SHP_796,both
53825,2011-09-04,LOW,Ord_586,REGULAR AIR,2011-11-04,SHP_797,both
53863,2010-03-06,HIGH,Ord_587,EXPRESS AIR,2010-06-06,SHP_798,both
58500,2011-02-14,LOW,Ord_592,REGULAR AIR,2011-02-14,SHP_808,both
261,2010-06-28,MEDIUM,Ord_594,REGULAR AIR,2010-06-29,SHP_811,both
1282,2012-02-27,NOT SPECIFIED,Ord_596,REGULAR AIR,2012-02-29,SHP_814,both
8390,2012-04-21,MEDIUM,Ord_601,REGULAR AIR,2012-04-21,SHP_822,both
9892,2012-07-16,MEDIUM,Ord_604,REGULAR AIR,2012-07-17,SHP_826,both
10432,2012-05-01,LOW,Ord_607,REGULAR AIR,2012-12-01,SHP_831,both
12806,2011-12-24,NOT SPECIFIED,Ord_609,REGULAR AIR,2011-12-25,SHP_833,both
13158,2012-11-20,CRITICAL,Ord_610,REGULAR AIR,2012-11-22,SHP_834,both
13507,2012-12-29,MEDIUM,Ord_611,REGULAR AIR,2012-12-30,SHP_835,both
14375,2010-01-31,MEDIUM,Ord_612,REGULAR AIR,2010-01-02,SHP_836,both
14627,2009-04-02,MEDIUM,Ord_613,REGULAR AIR,2009-05-02,SHP_837,both
14852,2011-12-24,MEDIUM,Ord_614,EXPRESS AIR,2011-12-24,SHP_838,both
19074,2012-06-25,CRITICAL,Ord_616,DELIVERY TRUCK,2012-06-27,SHP_843,both
20194,2012-03-13,HIGH,Ord_617,REGULAR AIR,2012-03-15,SHP_844,both
21024,2010-12-28,MEDIUM,Ord_618,REGULAR AIR,2010-12-30,SHP_845,both
21509,2012-03-07,HIGH,Ord_619,REGULAR AIR,2012-05-07,SHP_846,both
22119,2009-07-24,LOW,Ord_621,REGULAR AIR,2009-07-29,SHP_849,both
22534,2011-07-18,MEDIUM,Ord_622,REGULAR AIR,2011-07-20,SHP_850,both
22629,2010-04-15,LOW,Ord_623,REGULAR AIR,2010-04-20,SHP_851,both
23011,2010-06-15,LOW,Ord_624,REGULAR AIR,2010-06-22,SHP_852,both
26373,2010-07-22,MEDIUM,Ord_627,REGULAR AIR,2010-07-25,SHP_857,both
27174,2011-08-10,CRITICAL,Ord_628,REGULAR AIR,2011-10-10,SHP_860,both
27876,2010-07-09,LOW,Ord_629,REGULAR AIR,2010-09-14,SHP_861,both
28868,2012-05-04,HIGH,Ord_631,REGULAR AIR,2012-06-04,SHP_864,both
29857,2009-12-12,MEDIUM,Ord_632,DELIVERY TRUCK,2009-12-14,SHP_865,both
29921,2012-03-23,MEDIUM,Ord_633,REGULAR AIR,2012-03-25,SHP_866,both
30659,2011-09-13,CRITICAL,Ord_634,REGULAR AIR,2011-09-15,SHP_867,both
30660,2012-05-09,CRITICAL,Ord_635,REGULAR AIR,2012-08-09,SHP_868,both
30883,2010-08-21,MEDIUM,Ord_636,REGULAR AIR,2010-08-22,SHP_869,both
33600,2010-06-10,LOW,Ord_638,REGULAR AIR,2010-08-10,SHP_871,both
33632,2010-03-13,CRITICAL,Ord_639,REGULAR AIR,2010-03-14,SHP_872,both
33665,2011-05-25,LOW,Ord_640,DELIVERY TRUCK,2011-05-30,SHP_873,both
34753,2010-01-18,NOT SPECIFIED,Ord_642,REGULAR AIR,2010-01-20,SHP_876,both
37063,2012-09-12,NOT SPECIFIED,Ord_645,REGULAR AIR,2012-10-12,SHP_882,both
37281,2009-08-28,MEDIUM,Ord_646,REGULAR AIR,2009-08-29,SHP_883,both
37798,2012-04-11,HIGH,Ord_647,DELIVERY TRUCK,2012-04-11,SHP_884,both
38272,2011-11-15,CRITICAL,Ord_649,REGULAR AIR,2011-11-17,SHP_887,both
39655,2012-03-23,HIGH,Ord_652,REGULAR AIR,2012-03-23,SHP_891,both
40806,2011-06-09,CRITICAL,Ord_654,REGULAR AIR,2011-07-09,SHP_894,both
43523,2012-05-23,MEDIUM,Ord_655,REGULAR AIR,2012-05-25,SHP_895,both
44199,2012-04-03,LOW,Ord_656,REGULAR AIR,2012-08-03,SHP_896,both
45573,2009-12-08,HIGH,Ord_658,DELIVERY TRUCK,2009-08-14,SHP_900,both
45763,2010-07-07,HIGH,Ord_659,REGULAR AIR,2010-08-07,SHP_901,both
48165,2010-05-11,HIGH,Ord_660,REGULAR AIR,2010-07-11,SHP_902,both
48197,2012-05-05,NOT SPECIFIED,Ord_661,REGULAR AIR,2012-07-05,SHP_903,both
49153,2012-07-28,MEDIUM,Ord_663,DELIVERY TRUCK,2012-07-28,SHP_907,both
49412,2009-07-03,CRITICAL,Ord_664,DELIVERY TRUCK,2009-07-03,SHP_908,both
49761,2011-01-24,NOT SPECIFIED,Ord_665,REGULAR AIR,2011-01-25,SHP_909,both
51072,2009-02-10,CRITICAL,Ord_667,REGULAR AIR,2009-04-10,SHP_913,both
52035,2009-11-27,HIGH,Ord_669,REGULAR AIR,2009-11-30,SHP_916,both
52326,2010-04-08,LOW,Ord_670,REGULAR AIR,2010-08-08,SHP_917,both
52737,2010-08-11,NOT SPECIFIED,Ord_671,EXPRESS AIR,2010-09-11,SHP_918,both
53216,2012-04-12,HIGH,Ord_672,REGULAR AIR,2012-07-12,SHP_919,both
54081,2011-10-03,LOW,Ord_673,REGULAR AIR,2011-12-03,SHP_920,both
55170,2012-09-21,CRITICAL,Ord_676,EXPRESS AIR,2012-09-23,SHP_925,both
56001,2010-12-04,LOW,Ord_678,EXPRESS AIR,2010-04-16,SHP_928,both
56640,2011-08-25,HIGH,Ord_679,REGULAR AIR,2011-08-26,SHP_929,both
59393,2010-11-20,MEDIUM,Ord_680,REGULAR AIR,2010-11-21,SHP_930,both
59712,2010-06-15,CRITICAL,Ord_681,EXPRESS AIR,2010-06-17,SHP_931,both
322,2012-03-18,CRITICAL,Ord_683,REGULAR AIR,2012-03-20,SHP_934,both
2720,2010-07-06,CRITICAL,Ord_688,EXPRESS AIR,2010-10-06,SHP_943,both
3685,2012-01-16,MEDIUM,Ord_689,REGULAR AIR,2012-01-17,SHP_944,both
3687,2010-02-02,CRITICAL,Ord_690,REGULAR AIR,2010-02-02,SHP_945,both
4067,2012-06-10,HIGH,Ord_692,REGULAR AIR,2012-08-10,SHP_947,both
4257,2011-03-24,MEDIUM,Ord_693,REGULAR AIR,2011-03-26,SHP_948,both
4294,2012-08-14,MEDIUM,Ord_695,REGULAR AIR,2012-08-16,SHP_951,both
4864,2012-10-11,LOW,Ord_697,REGULAR AIR,2012-11-14,SHP_954,both
4996,2012-09-13,MEDIUM,Ord_698,REGULAR AIR,2012-09-14,SHP_955,both
5121,2012-10-05,NOT SPECIFIED,Ord_699,REGULAR AIR,2012-11-05,SHP_956,both
5473,2012-03-24,NOT SPECIFIED,Ord_701,REGULAR AIR,2012-03-26,SHP_959,both
5698,2009-05-20,MEDIUM,Ord_702,REGULAR AIR,2009-05-21,SHP_960,both
7169,2010-03-26,MEDIUM,Ord_705,REGULAR AIR,2010-03-28,SHP_965,both
8290,2009-09-12,CRITICAL,Ord_708,REGULAR AIR,2009-11-12,SHP_970,both
8515,2010-12-21,CRITICAL,Ord_709,REGULAR AIR,2010-12-22,SHP_971,both
9409,2012-05-05,CRITICAL,Ord_712,REGULAR AIR,2012-07-05,SHP_976,both
10306,2010-07-21,LOW,Ord_713,REGULAR AIR,2010-07-21,SHP_977,both
10819,2010-08-24,CRITICAL,Ord_715,REGULAR AIR,2010-08-24,SHP_979,both
10916,2011-10-03,MEDIUM,Ord_716,REGULAR AIR,2011-10-03,SHP_980,both
10944,2011-12-11,HIGH,Ord_717,REGULAR AIR,2011-11-14,SHP_981,both
11301,2012-03-22,MEDIUM,Ord_718,REGULAR AIR,2012-03-22,SHP_982,both
11392,2009-05-09,LOW,Ord_720,REGULAR AIR,2009-07-09,SHP_985,both
11745,2012-07-19,HIGH,Ord_721,REGULAR AIR,2012-07-20,SHP_986,both
11875,2012-08-20,MEDIUM,Ord_722,REGULAR AIR,2012-08-21,SHP_987,both
11907,2010-08-23,LOW,Ord_723,DELIVERY TRUCK,2010-08-23,SHP_988,both
12129,2012-12-25,MEDIUM,Ord_724,DELIVERY TRUCK,2012-12-28,SHP_989,both
12579,2011-06-16,NOT SPECIFIED,Ord_725,REGULAR AIR,2011-06-16,SHP_990,both
12743,2010-06-23,HIGH,Ord_726,REGULAR AIR,2010-06-25,SHP_991,both
13380,2009-07-15,CRITICAL,Ord_728,REGULAR AIR,2009-07-15,SHP_993,both
13606,2009-04-26,NOT SPECIFIED,Ord_729,REGULAR AIR,2009-04-28,SHP_994,both
13889,2011-04-09,MEDIUM,Ord_730,DELIVERY TRUCK,2011-05-09,SHP_995,both
13984,2012-09-24,CRITICAL,Ord_731,REGULAR AIR,2012-09-24,SHP_996,both
13986,2011-11-10,HIGH,Ord_732,REGULAR AIR,2011-10-14,SHP_997,both
14240,2012-02-17,HIGH,Ord_733,REGULAR AIR,2012-02-18,SHP_998,both
14276,2009-06-18,MEDIUM,Ord_734,REGULAR AIR,2009-06-19,SHP_999,both
14948,2011-05-28,MEDIUM,Ord_737,DELIVERY TRUCK,2011-05-29,SHP_1004,both
16257,2012-05-05,NOT SPECIFIED,Ord_739,REGULAR AIR,2012-06-05,SHP_1007,both
17344,2010-07-19,CRITICAL,Ord_741,REGULAR AIR,2010-07-21,SHP_1010,both
17382,2011-04-07,NOT SPECIFIED,Ord_742,REGULAR AIR,2011-05-07,SHP_1011,both
19462,2011-09-20,MEDIUM,Ord_748,REGULAR AIR,2011-09-21,SHP_1022,both
19936,2012-11-13,CRITICAL,Ord_749,REGULAR AIR,2012-11-14,SHP_1023,both
19972,2012-06-16,CRITICAL,Ord_750,REGULAR AIR,2012-06-18,SHP_1024,both
20038,2010-02-26,LOW,Ord_751,REGULAR AIR,2010-02-28,SHP_1025,both
20676,2012-11-22,LOW,Ord_753,REGULAR AIR,2012-11-26,SHP_1030,both
20838,2009-10-04,NOT SPECIFIED,Ord_755,REGULAR AIR,2009-11-04,SHP_1032,both
20960,2011-11-18,LOW,Ord_756,REGULAR AIR,2011-11-23,SHP_1033,both
20961,2010-01-14,NOT SPECIFIED,Ord_757,REGULAR AIR,2010-01-16,SHP_1034,both
21350,2011-02-24,MEDIUM,Ord_758,REGULAR AIR,2011-02-25,SHP_1035,both
21572,2009-02-13,CRITICAL,Ord_759,REGULAR AIR,2009-02-15,SHP_1036,both
21671,2010-06-15,HIGH,Ord_760,REGULAR AIR,2010-06-18,SHP_1037,both
23207,2010-10-22,CRITICAL,Ord_762,REGULAR AIR,2010-10-23,SHP_1040,both
24833,2010-07-16,NOT SPECIFIED,Ord_766,DELIVERY TRUCK,2010-07-18,SHP_1047,both
25633,2011-01-08,LOW,Ord_769,DELIVERY TRUCK,2011-06-08,SHP_1052,both
26368,2010-07-15,MEDIUM,Ord_773,REGULAR AIR,2010-07-17,SHP_1060,both
26372,2009-12-07,LOW,Ord_774,REGULAR AIR,2009-07-16,SHP_1061,both
26851,2011-07-24,HIGH,Ord_776,REGULAR AIR,2011-07-26,SHP_1064,both
27781,2011-09-15,HIGH,Ord_780,REGULAR AIR,2011-09-17,SHP_1071,both
28898,2011-05-28,LOW,Ord_783,REGULAR AIR,2011-05-28,SHP_1076,both
28901,2012-11-06,HIGH,Ord_784,REGULAR AIR,2012-12-06,SHP_1077,both
29408,2010-02-05,NOT SPECIFIED,Ord_786,DELIVERY TRUCK,2010-03-05,SHP_1080,both
29986,2011-03-07,CRITICAL,Ord_788,REGULAR AIR,2011-03-07,SHP_1082,both
30147,2012-06-17,NOT SPECIFIED,Ord_789,REGULAR AIR,2012-06-19,SHP_1083,both
30310,2012-04-26,MEDIUM,Ord_791,REGULAR AIR,2012-04-28,SHP_1087,both
31426,2009-05-08,LOW,Ord_792,REGULAR AIR,2009-09-08,SHP_1088,both
32582,2009-06-25,NOT SPECIFIED,Ord_796,EXPRESS AIR,2009-06-26,SHP_1095,both
32901,2011-10-01,CRITICAL,Ord_798,REGULAR AIR,2011-11-01,SHP_1100,both
33284,2012-03-31,LOW,Ord_799,REGULAR AIR,2012-02-04,SHP_1101,both
33287,2011-04-22,CRITICAL,Ord_800,DELIVERY TRUCK,2011-04-25,SHP_1102,both
33732,2009-08-28,NOT SPECIFIED,Ord_801,REGULAR AIR,2009-08-29,SHP_1103,both
34435,2009-05-08,LOW,Ord_802,REGULAR AIR,2009-07-08,SHP_1104,both
34852,2012-05-09,LOW,Ord_803,REGULAR AIR,2012-09-09,SHP_1105,both
35649,2011-09-10,MEDIUM,Ord_804,REGULAR AIR,2011-11-10,SHP_1106,both
36480,2010-08-22,MEDIUM,Ord_805,REGULAR AIR,2010-08-23,SHP_1107,both
36834,2009-12-24,LOW,Ord_808,DELIVERY TRUCK,2009-12-26,SHP_1112,both
37410,2010-12-10,MEDIUM,Ord_809,DELIVERY TRUCK,2010-10-14,SHP_1113,both
37729,2009-01-15,NOT SPECIFIED,Ord_810,REGULAR AIR,2009-01-15,SHP_1114,both
37988,2011-05-04,NOT SPECIFIED,Ord_811,REGULAR AIR,2011-05-04,SHP_1115,both
38690,2012-01-20,LOW,Ord_812,REGULAR AIR,2012-01-24,SHP_1116,both
38758,2011-09-24,NOT SPECIFIED,Ord_813,REGULAR AIR,2011-09-26,SHP_1117,both
39332,2011-09-10,CRITICAL,Ord_814,EXPRESS AIR,2011-10-10,SHP_1118,both
39745,2011-04-05,NOT SPECIFIED,Ord_815,DELIVERY TRUCK,2011-05-05,SHP_1119,both
40164,2010-10-04,NOT SPECIFIED,Ord_817,REGULAR AIR,2010-12-04,SHP_1123,both
40801,2012-01-07,NOT SPECIFIED,Ord_819,REGULAR AIR,2012-01-07,SHP_1126,both
41286,2012-09-16,MEDIUM,Ord_821,REGULAR AIR,2012-09-17,SHP_1128,both
41412,2009-09-17,NOT SPECIFIED,Ord_822,REGULAR AIR,2009-09-19,SHP_1129,both
41633,2010-09-11,LOW,Ord_824,DELIVERY TRUCK,2010-09-11,SHP_1131,both
41895,2011-10-01,CRITICAL,Ord_825,REGULAR AIR,2011-12-01,SHP_1132,both
42112,2010-12-24,NOT SPECIFIED,Ord_826,REGULAR AIR,2010-12-26,SHP_1133,both
42339,2009-12-02,CRITICAL,Ord_828,REGULAR AIR,2009-12-02,SHP_1136,both
42947,2010-08-26,LOW,Ord_830,REGULAR AIR,2010-08-28,SHP_1138,both
43079,2009-07-21,MEDIUM,Ord_831,REGULAR AIR,2009-07-22,SHP_1139,both
43111,2011-12-09,HIGH,Ord_832,REGULAR AIR,2011-09-13,SHP_1140,both
43140,2009-03-18,CRITICAL,Ord_833,REGULAR AIR,2009-03-20,SHP_1141,both
44098,2010-01-27,LOW,Ord_834,REGULAR AIR,2010-01-31,SHP_1142,both
45317,2012-01-03,LOW,Ord_838,REGULAR AIR,2012-08-03,SHP_1148,both
46849,2010-12-13,NOT SPECIFIED,Ord_840,REGULAR AIR,2010-12-14,SHP_1151,both
47527,2010-09-17,MEDIUM,Ord_843,DELIVERY TRUCK,2010-09-18,SHP_1158,both
47713,2009-03-07,HIGH,Ord_844,REGULAR AIR,2009-03-07,SHP_1159,both
49223,2011-02-10,MEDIUM,Ord_847,REGULAR AIR,2011-02-10,SHP_1168,both
50208,2011-01-22,MEDIUM,Ord_849,EXPRESS AIR,2011-01-23,SHP_1171,both
50338,2009-03-23,NOT SPECIFIED,Ord_850,REGULAR AIR,2009-03-25,SHP_1172,both
50945,2011-07-01,CRITICAL,Ord_851,REGULAR AIR,2011-09-01,SHP_1173,both
51462,2011-06-22,MEDIUM,Ord_852,EXPRESS AIR,2011-06-24,SHP_1174,both
51494,2011-03-08,CRITICAL,Ord_853,REGULAR AIR,2011-05-08,SHP_1175,both
52933,2010-08-26,LOW,Ord_855,EXPRESS AIR,2010-02-09,SHP_1178,both
53025,2010-03-17,CRITICAL,Ord_856,REGULAR AIR,2010-03-18,SHP_1179,both
53953,2009-03-27,NOT SPECIFIED,Ord_858,REGULAR AIR,2009-03-28,SHP_1182,both
54304,2010-02-17,HIGH,Ord_859,REGULAR AIR,2010-02-19,SHP_1183,both
55075,2011-01-02,CRITICAL,Ord_860,DELIVERY TRUCK,2011-04-02,SHP_1184,both
55268,2012-03-17,HIGH,Ord_861,EXPRESS AIR,2012-03-18,SHP_1185,both
56321,2010-04-16,CRITICAL,Ord_863,REGULAR AIR,2010-04-18,SHP_1188,both
56610,2010-07-03,MEDIUM,Ord_864,EXPRESS AIR,2010-07-03,SHP_1189,both
56901,2009-11-09,CRITICAL,Ord_866,REGULAR AIR,2009-09-13,SHP_1191,both
57671,2012-07-11,NOT SPECIFIED,Ord_869,REGULAR AIR,2012-08-11,SHP_1196,both
57700,2011-12-11,MEDIUM,Ord_870,REGULAR AIR,2011-12-11,SHP_1197,both
58407,2011-06-05,HIGH,Ord_871,REGULAR AIR,2011-09-05,SHP_1198,both
58593,2011-08-09,CRITICAL,Ord_872,REGULAR AIR,2011-09-09,SHP_1199,both
58913,2010-11-05,MEDIUM,Ord_874,REGULAR AIR,2010-05-13,SHP_1202,both
58978,2012-06-02,LOW,Ord_875,REGULAR AIR,2012-02-13,SHP_1203,both
706,2011-08-09,CRITICAL,Ord_877,REGULAR AIR,2011-10-09,SHP_1205,both
1313,2009-12-09,CRITICAL,Ord_879,REGULAR AIR,2009-09-14,SHP_1208,both
1346,2012-06-17,HIGH,Ord_880,DELIVERY TRUCK,2012-06-19,SHP_1209,both
1699,2010-12-29,CRITICAL,Ord_881,REGULAR AIR,2011-03-23,SHP_1210,both
4487,2010-02-22,MEDIUM,Ord_886,REGULAR AIR,2010-02-23,SHP_1219,both
4579,2011-11-30,HIGH,Ord_887,REGULAR AIR,2011-01-12,SHP_1220,both
5061,2010-08-13,CRITICAL,Ord_888,REGULAR AIR,2010-08-15,SHP_1221,both
5799,2011-02-08,CRITICAL,Ord_891,DELIVERY TRUCK,2011-04-08,SHP_1226,both
5890,2012-03-11,HIGH,Ord_892,EXPRESS AIR,2012-04-11,SHP_1227,both
6596,2011-07-21,LOW,Ord_893,DELIVERY TRUCK,2011-07-26,SHP_1228,both
7106,2012-10-05,LOW,Ord_895,REGULAR AIR,2012-12-05,SHP_1231,both
8007,2012-11-02,LOW,Ord_896,REGULAR AIR,2012-11-02,SHP_1232,both
8773,2011-10-22,CRITICAL,Ord_898,REGULAR AIR,2011-10-22,SHP_1236,both
9057,2009-04-11,CRITICAL,Ord_899,REGULAR AIR,2009-04-11,SHP_1237,both
9285,2009-02-01,CRITICAL,Ord_900,REGULAR AIR,2009-04-01,SHP_1238,both
9861,2012-10-28,LOW,Ord_901,REGULAR AIR,2012-01-11,SHP_1239,both
12710,2010-08-17,CRITICAL,Ord_910,REGULAR AIR,2010-08-17,SHP_1254,both
13636,2009-01-22,LOW,Ord_911,DELIVERY TRUCK,2009-01-26,SHP_1255,both
14021,2011-07-03,HIGH,Ord_912,EXPRESS AIR,2011-08-03,SHP_1256,both
14338,2010-01-31,LOW,Ord_913,DELIVERY TRUCK,2010-07-02,SHP_1257,both
15878,2010-04-11,HIGH,Ord_915,REGULAR AIR,2010-06-11,SHP_1261,both
20256,2012-01-31,LOW,Ord_923,REGULAR AIR,2012-05-02,SHP_1278,both
20386,2010-02-27,CRITICAL,Ord_924,REGULAR AIR,2010-02-27,SHP_1279,both
20455,2010-06-28,CRITICAL,Ord_925,EXPRESS AIR,2010-06-29,SHP_1280,both
21379,2011-01-14,HIGH,Ord_927,DELIVERY TRUCK,2011-01-16,SHP_1282,both
