Order_ID,Ship_Mode,Ship_Date,Ship_id
9312,DELIVERY TRUCK,2012-05-19,SHP_4514
9700,REGULAR AIR,2011-09-08,SHP_4515
9826,REGULAR AIR,2012-03-24,SHP_4516
10081,REGULAR AIR,2010-08-08,SHP_4519
10530,REGULAR AIR,2009-01-29,SHP_4522
11270,EXPRESS AIR,2011-01-07,SHP_4523
11815,REGULAR AIR,2011-09-14,SHP_4526
12867,EXPRESS AIR,2011-11-03,SHP_4536
12903,REGULAR AIR,2009-09-27,SHP_4537
14336,EXPRESS AIR,2009-11-19,SHP_4541
14534,REGULAR AIR,2010-07-18,SHP_4546
14884,REGULAR AIR,2011-09-29,SHP_4547
15270,REGULAR AIR,2009-02-02,SHP_4552
15296,REGULAR AIR,2012-09-08,SHP_4553
15335,REGULAR AIR,2010-09-19,SHP_4554
15712,DELIVERY TRUCK,2012-06-12,SHP_4555
15906,DELIVERY TRUCK,2010-09-29,SHP_4556
16005,REGULAR AIR,2012-12-26,SHP_4557
16225,REGULAR AIR,2009-05-30,SHP_4558
16262,EXPRESS AIR,2011-08-01,SHP_4559
16321,REGULAR AIR,2009-03-10,SHP_4560
16679,DELIVERY TRUCK,2009-11-13,SHP_4561
16775,REGULAR AIR,2012-11-26,SHP_4562
16837,DELIVERY TRUCK,2011-01-22,SHP_4564
16866,REGULAR AIR,2012-07-02,SHP_4565
17058,REGULAR AIR,2011-02-01,SHP_4566
17508,EXPRESS AIR,2012-06-29,SHP_4567
18592,REGULAR AIR,2012-01-10,SHP_4568
18851,EXPRESS AIR,2012-12-17,SHP_4570
18853,REGULAR AIR,2010-01-19,SHP_4571
19300,REGULAR AIR,2009-12-17,SHP_4574
19586,REGULAR AIR,2012-03-11,SHP_4579
19718,REGULAR AIR,2012-06-29,SHP_4580
19744,REGULAR AIR,2010-03-16,SHP_4581
20069,REGULAR AIR,2009-09-28,SHP_4582
20166,REGULAR AIR,2009-08-03,SHP_4587
20192,REGULAR AIR,2010-10-13,SHP_4588
20229,REGULAR AIR,2009-06-11,SHP_4589
21444,REGULAR AIR,2011-04-16,SHP_4598
21861,REGULAR AIR,2009-08-20,SHP_4599
21956,REGULAR AIR,2011-03-02,SHP_4600
22051,REGULAR AIR,2012-01-01,SHP_4601
22086,DELIVERY TRUCK,2011-12-16,SHP_4604
22118,REGULAR AIR,2009-01-18,SHP_4605
22304,REGULAR AIR,2011-11-29,SHP_4606
22919,REGULAR AIR,2009-07-18,SHP_4607
23618,REGULAR AIR,2012-11-29,SHP_4616
24033,DELIVERY TRUCK,2011-04-01,SHP_4617
24066,DELIVERY TRUCK,2012-04-15,SHP_4618
24384,REGULAR AIR,2011-03-28,SHP_4621
24448,DELIVERY TRUCK,2012-08-02,SHP_4622
24452,REGULAR AIR,2009-07-05,SHP_4623
24865,REGULAR AIR,2012-03-20,SHP_4627
24902,REGULAR AIR,2010-05-28,SHP_4628
25348,REGULAR AIR,2012-11-05,SHP_4629
25350,REGULAR AIR,2010-05-12,SHP_4630
25541,REGULAR AIR,2009-01-15,SHP_4631
25601,REGULAR AIR,2009-06-01,SHP_4632
26337,REGULAR AIR,2009-10-11,SHP_4636
26657,REGULAR AIR,2012-01-10,SHP_4639
26787,EXPRESS AIR,2011-09-21,SHP_4640
26919,REGULAR AIR,2012-12-12,SHP_4641
26945,REGULAR AIR,2009-05-02,SHP_4642
27364,REGULAR AIR,2011-05-22,SHP_4643
27717,REGULAR AIR,2011-10-29,SHP_4646
28228,REGULAR AIR,2012-12-07,SHP_4648
28259,REGULAR AIR,2009-06-11,SHP_4649
28419,EXPRESS AIR,2009-04-11,SHP_4650
28614,REGULAR AIR,2009-10-21,SHP_4651
28741,REGULAR AIR,2011-01-03,SHP_4652
28769,REGULAR AIR,2010-08-28,SHP_4653
29127,REGULAR AIR,2009-02-04,SHP_4659
29191,DELIVERY TRUCK,2012-06-29,SHP_4660
29347,REGULAR AIR,2012-08-14,SHP_4663
29478,REGULAR AIR,2010-12-04,SHP_4664
29991,REGULAR AIR,2012-07-10,SHP_4665
30853,REGULAR AIR,2011-07-30,SHP_4666
30886,REGULAR AIR,2012-05-17,SHP_4667
31078,REGULAR AIR,2009-11-02,SHP_4670
31493,EXPRESS AIR,2009-10-18,SHP_4671
31744,REGULAR AIR,2012-10-09,SHP_4674
31842,REGULAR AIR,2010-07-17,SHP_4675
31910,REGULAR AIR,2009-10-30,SHP_4676
32519,REGULAR AIR,2010-10-13,SHP_4678
33285,REGULAR AIR,2012-01-20,SHP_4685
33479,REGULAR AIR,2012-09-20,SHP_4686
33569,REGULAR AIR,2009-01-09,SHP_4689
33571,REGULAR AIR,2011-10-14,SHP_4690
33637,REGULAR AIR,2012-11-26,SHP_4691
33794,REGULAR AIR,2011-02-24,SHP_4694
33857,REGULAR AIR,2010-04-30,SHP_4695
34407,REGULAR AIR,2010-07-31,SHP_4698
34432,REGULAR AIR,2009-08-04,SHP_4699
35045,REGULAR AIR,2012-04-04,SHP_4704
35590,REGULAR AIR,2012-03-12,SHP_4710
35687,EXPRESS AIR,2011-11-19,SHP_4711
35776,REGULAR AIR,2009-06-02,SHP_4712
35813,EXPRESS AIR,2009-04-21,SHP_4715
36003,REGULAR AIR,2010-02-11,SHP_4716
36102,REGULAR AIR,2010-05-21,SHP_4717
36295,REGULAR AIR,2010-06-09,SHP_4718
36323,REGULAR AIR,2010-10-20,SHP_4719
36354,REGULAR AIR,2012-07-06,SHP_4720
36932,REGULAR AIR,2009-12-07,SHP_4723
37025,REGULAR AIR,2009-11-11,SHP_4724
37124,REGULAR AIR,2012-01-04,SHP_4725
37702,REGULAR AIR,2011-12-06,SHP_4728
38340,REGULAR AIR,2009-01-21,SHP_4733
38786,DELIVERY TRUCK,2011-06-20,SHP_4735
38852,REGULAR AIR,2009-03-11,SHP_4736
39008,DELIVERY TRUCK,2011-04-30,SHP_4737
39331,EXPRESS AIR,2011-09-14,SHP_4738
39399,REGULAR AIR,2012-12-19,SHP_4739
40032,DELIVERY TRUCK,2012-07-12,SHP_4742
40706,EXPRESS AIR,2012-01-22,SHP_4745
40708,REGULAR AIR,2009-10-13,SHP_4746
40964,REGULAR AIR,2011-05-26,SHP_4747
42243,REGULAR AIR,2012-03-13,SHP_4748
43137,REGULAR AIR,2011-02-27,SHP_4754
43554,REGULAR AIR,2009-02-11,SHP_4755
43782,REGULAR AIR,2010-11-15,SHP_4756
43906,REGULAR AIR,2012-09-02,SHP_4759
44224,REGULAR AIR,2010-10-08,SHP_4762
44325,REGULAR AIR,2009-12-02,SHP_4763
44422,REGULAR AIR,2012-04-15,SHP_4764
45127,REGULAR AIR,2012-12-30,SHP_4768
45575,REGULAR AIR,2012-12-04,SHP_4773
45794,REGULAR AIR,2011-09-26,SHP_4774
45860,REGULAR AIR,2012-12-08,SHP_4775
46021,DELIVERY TRUCK,2009-04-03,SHP_4776
46211,REGULAR AIR,2010-06-18,SHP_4780
46241,REGULAR AIR,2009-03-16,SHP_4781
46305,REGULAR AIR,2011-03-08,SHP_4784
46656,REGULAR AIR,2009-07-17,SHP_4787
46721,REGULAR AIR,2009-09-14,SHP_4788
46949,REGULAR AIR,2010-08-03,SHP_4791
46951,REGULAR AIR,2011-11-18,SHP_4792
47075,DELIVERY TRUCK,2011-10-19,SHP_4793
47399,REGULAR AIR,2012-01-08,SHP_4794
47493,DELIVERY TRUCK,2009-02-13,SHP_4795
47777,REGULAR AIR,2012-11-27,SHP_4796
47844,DELIVERY TRUCK,2010-12-14,SHP_4797
47941,REGULAR AIR,2009-08-08,SHP_4798
48423,REGULAR AIR,2012-10-31,SHP_4799
48837,REGULAR AIR,2011-07-20,SHP_4800
48993,EXPRESS AIR,2012-05-31,SHP_4801
49123,REGULAR AIR,2009-02-26,SHP_4802
49220,REGULAR AIR,2011-08-14,SHP_4803
49409,REGULAR AIR,2011-08-17,SHP_4804
49479,DELIVERY TRUCK,2011-07-29,SHP_4805
49600,REGULAR AIR,2011-12-03,SHP_4806
50242,REGULAR AIR,2010-07-21,SHP_4808
50405,REGULAR AIR,2011-02-07,SHP_4812
50464,REGULAR AIR,2011-09-30,SHP_4813
50465,REGULAR AIR,2011-03-13,SHP_4814
50469,REGULAR AIR,2010-06-20,SHP_4815
50789,REGULAR AIR,2011-03-14,SHP_4816
51302,REGULAR AIR,2011-08-26,SHP_4820
51392,REGULAR AIR,2009-11-13,SHP_4821
51876,REGULAR AIR,2012-07-03,SHP_4826
52070,REGULAR AIR,2009-03-12,SHP_4827
52258,REGULAR AIR,2009-02-17,SHP_4830
52608,REGULAR AIR,2009-01-25,SHP_4831
52640,EXPRESS AIR,2011-04-01,SHP_4832
53412,REGULAR AIR,2009-09-16,SHP_4833
53568,DELIVERY TRUCK,2010-06-29,SHP_4834
53956,REGULAR AIR,2011-09-08,SHP_4835
54468,REGULAR AIR,2009-12-15,SHP_4842
55046,EXPRESS AIR,2009-04-14,SHP_4850
55297,REGULAR AIR,2010-10-21,SHP_4851
55623,DELIVERY TRUCK,2012-06-10,SHP_4854
55650,REGULAR AIR,2011-10-23,SHP_4855
56322,REGULAR AIR,2011-02-10,SHP_4858
56608,REGULAR AIR,2009-11-20,SHP_4859
56612,REGULAR AIR,2009-07-22,SHP_4860
56835,REGULAR AIR,2010-02-20,SHP_4861
57506,REGULAR AIR,2009-02-13,SHP_4864
57574,DELIVERY TRUCK,2012-07-24,SHP_4865
57602,REGULAR AIR,2012-05-26,SHP_4866
57958,EXPRESS AIR,2009-01-03,SHP_4869
58086,REGULAR AIR,2011-11-03,SHP_4870
58182,EXPRESS AIR,2009-02-22,SHP_4871
58342,REGULAR AIR,2011-01-04,SHP_4872
59174,EXPRESS AIR,2010-03-01,SHP_4873
59361,REGULAR AIR,2012-08-31,SHP_4874
59365,DELIVERY TRUCK,2009-09-12,SHP_4875
59492,REGULAR AIR,2012-01-11,SHP_4876
1287,REGULAR AIR,2009-06-07,SHP_4884
1895,REGULAR AIR,2009-05-31,SHP_4885
3461,REGULAR AIR,2010-01-02,SHP_4890
3554,REGULAR AIR,2011-06-25,SHP_4891
4166,REGULAR AIR,2010-02-27,SHP_4892
5059,EXPRESS AIR,2010-11-11,SHP_4893
5254,REGULAR AIR,2012-07-27,SHP_4894
5575,REGULAR AIR,2011-07-23,SHP_4895
5954,DELIVERY TRUCK,2012-04-12,SHP_4896
6336,EXPRESS AIR,2011-08-30,SHP_4899
8070,REGULAR AIR,2012-01-29,SHP_4902
8259,DELIVERY TRUCK,2009-04-18,SHP_4903
8642,REGULAR AIR,2010-01-17,SHP_4904
9383,REGULAR AIR,2009-03-18,SHP_4907
10278,DELIVERY TRUCK,2011-09-19,SHP_4908
10949,DELIVERY TRUCK,2009-03-31,SHP_4909
13127,DELIVERY TRUCK,2010-03-08,SHP_4913
15751,REGULAR AIR,2009-08-16,SHP_4916
16737,REGULAR AIR,2011-06-21,SHP_4919
17124,EXPRESS AIR,2009-10-26,SHP_4920
19075,REGULAR AIR,2009-09-27,SHP_4923
21220,DELIVERY TRUCK,2012-12-25,SHP_4924
21600,REGULAR AIR,2010-11-04,SHP_4925
22404,REGULAR AIR,2010-11-23,SHP_4930
23362,REGULAR AIR,2010-08-29,SHP_4931
23399,EXPRESS AIR,2010-12-29,SHP_4932
23781,REGULAR AIR,2011-02-11,SHP_4933
23812,DELIVERY TRUCK,2012-07-27,SHP_4934
24199,REGULAR AIR,2009-06-17,SHP_4935
26084,EXPRESS AIR,2012-10-21,SHP_4938
26693,EXPRESS AIR,2010-08-23,SHP_4942
26951,REGULAR AIR,2010-09-04,SHP_4944
27141,REGULAR AIR,2010-05-02,SHP_4945
27302,REGULAR AIR,2012-12-09,SHP_4946
27810,EXPRESS AIR,2010-01-30,SHP_4949
28674,REGULAR AIR,2011-08-16,SHP_4950
29639,REGULAR AIR,2011-04-19,SHP_4957
30407,REGULAR AIR,2009-04-17,SHP_4958
31175,EXPRESS AIR,2009-09-29,SHP_4959
32455,REGULAR AIR,2010-09-24,SHP_4960
32484,DELIVERY TRUCK,2011-05-02,SHP_4961
34757,EXPRESS AIR,2012-05-30,SHP_4967
34913,REGULAR AIR,2011-11-24,SHP_4968
35136,REGULAR AIR,2009-09-10,SHP_4969
35299,REGULAR AIR,2012-12-08,SHP_4970
36708,REGULAR AIR,2011-09-21,SHP_4973
37127,REGULAR AIR,2010-03-10,SHP_4976
37667,REGULAR AIR,2011-03-12,SHP_4977
37861,REGULAR AIR,2011-12-30,SHP_4980
37926,REGULAR AIR,2009-10-09,SHP_4981
38304,REGULAR AIR,2011-03-24,SHP_4982
38978,DELIVERY TRUCK,2009-05-08,SHP_4983
40772,REGULAR AIR,2012-02-14,SHP_4986
40928,REGULAR AIR,2009-09-17,SHP_4987
42310,REGULAR AIR,2009-07-22,SHP_4990
42403,REGULAR AIR,2009-06-21,SHP_4991
43206,EXPRESS AIR,2009-08-24,SHP_4994
44290,REGULAR AIR,2010-03-23,SHP_5000
44613,REGULAR AIR,2010-08-31,SHP_5001
44965,REGULAR AIR,2011-06-10,SHP_5002
45733,REGULAR AIR,2010-07-12,SHP_5003
45893,REGULAR AIR,2011-05-27,SHP_5004
46113,EXPRESS AIR,2009-03-12,SHP_5005
47398,DELIVERY TRUCK,2011-06-19,SHP_5009
49735,REGULAR AIR,2009-09-24,SHP_5015
50087,REGULAR AIR,2010-05-17,SHP_5016
50466,EXPRESS AIR,2012-06-30,SHP_5017
50501,REGULAR AIR,2009-05-31,SHP_5018
50818,REGULAR AIR,2012-08-10,SHP_5019
50852,REGULAR AIR,2011-06-13,SHP_5020
52641,REGULAR AIR,2010-10-10,SHP_5025
55136,REGULAR AIR,2010-11-10,SHP_5028
55655,REGULAR AIR,2012-09-26,SHP_5029
55750,DELIVERY TRUCK,2010-08-29,SHP_5030
56064,REGULAR AIR,2009-10-29,SHP_5031
57157,REGULAR AIR,2012-02-29,SHP_5034
58053,REGULAR AIR,2010-10-01,SHP_5035
58116,DELIVERY TRUCK,2009-03-29,SHP_5036
58181,REGULAR AIR,2012-09-10,SHP_5037
58883,REGULAR AIR,2012-08-17,SHP_5043
59777,EXPRESS AIR,2010-12-13,SHP_5044
771,REGULAR AIR,2011-06-17,SHP_5047
7105,REGULAR AIR,2010-06-28,SHP_5054
18789,REGULAR AIR,2011-03-18,SHP_5060
19136,REGULAR AIR,2010-06-08,SHP_5063
19654,REGULAR AIR,2011-09-01,SHP_5066
20549,REGULAR AIR,2009-01-13,SHP_5069
22887,REGULAR AIR,2010-11-19,SHP_5072
23936,REGULAR AIR,2009-12-19,SHP_5073
27687,REGULAR AIR,2010-04-24,SHP_5078
27776,EXPRESS AIR,2010-08-05,SHP_5079
27813,REGULAR AIR,2009-01-14,SHP_5080
28256,DELIVERY TRUCK,2009-02-23,SHP_5081
30374,REGULAR AIR,2010-03-22,SHP_5085
30564,REGULAR AIR,2009-02-27,SHP_5086
31620,REGULAR AIR,2011-08-13,SHP_5087
31780,EXPRESS AIR,2010-01-31,SHP_5088
31876,REGULAR AIR,2011-08-05,SHP_5089
33473,REGULAR AIR,2011-04-01,SHP_5092
37603,REGULAR AIR,2010-11-26,SHP_5095
38561,REGULAR AIR,2011-01-09,SHP_5096
40547,EXPRESS AIR,2009-11-07,SHP_5098
44646,REGULAR AIR,2012-08-01,SHP_5108
45825,REGULAR AIR,2012-07-10,SHP_5109
47232,EXPRESS AIR,2010-08-19,SHP_5110
49344,REGULAR AIR,2012-12-30,SHP_5111
49351,REGULAR AIR,2012-03-04,SHP_5112
49511,EXPRESS AIR,2009-04-20,SHP_5113
52419,REGULAR AIR,2012-09-19,SHP_5114
53029,REGULAR AIR,2009-01-08,SHP_5115
54786,REGULAR AIR,2012-01-13,SHP_5116
55362,REGULAR AIR,2011-04-22,SHP_5117
56099,REGULAR AIR,2010-12-10,SHP_5118
59779,DELIVERY TRUCK,2009-05-24,SHP_5123
1217,REGULAR AIR,2012-04-26,SHP_5124
1666,EXPRESS AIR,2011-10-19,SHP_5125
1829,REGULAR AIR,2009-08-05,SHP_5126
3202,REGULAR AIR,2012-12-27,SHP_5127
6211,REGULAR AIR,2009-11-25,SHP_5130
7363,REGULAR AIR,2010-11-11,SHP_5131
8133,REGULAR AIR,2011-02-27,SHP_5132
8416,REGULAR AIR,2010-10-08,SHP_5133
8802,REGULAR AIR,2011-02-02,SHP_5134
9671,REGULAR AIR,2011-09-14,SHP_5138
9957,EXPRESS AIR,2010-01-12,SHP_5139
10567,DELIVERY TRUCK,2012-03-30,SHP_5140
12711,REGULAR AIR,2012-02-20,SHP_5144
13543,REGULAR AIR,2012-08-08,SHP_5145
17924,REGULAR AIR,2011-08-26,SHP_5148
18374,REGULAR AIR,2012-02-10,SHP_5149
21638,REGULAR AIR,2012-04-17,SHP_5153
25314,REGULAR AIR,2012-02-26,SHP_5157
27616,REGULAR AIR,2012-01-08,SHP_5162
29539,REGULAR AIR,2011-04-24,SHP_5163
31140,REGULAR AIR,2011-02-02,SHP_5168
31170,REGULAR AIR,2012-01-29,SHP_5169
31520,REGULAR AIR,2011-11-29,SHP_5170
34663,DELIVERY TRUCK,2011-08-07,SHP_5171
35842,REGULAR AIR,2012-05-26,SHP_5172
36992,EXPRESS AIR,2009-09-12,SHP_5175
38596,REGULAR AIR,2010-03-04,SHP_5176
39143,DELIVERY TRUCK,2012-06-04,SHP_5177
43555,REGULAR AIR,2012-05-07,SHP_5182
44452,REGULAR AIR,2011-11-12,SHP_5183
45506,REGULAR AIR,2011-12-31,SHP_5184
45767,EXPRESS AIR,2012-12-07,SHP_5185
45986,REGULAR AIR,2009-12-30,SHP_5186
46881,EXPRESS AIR,2009-08-10,SHP_5187
47040,REGULAR AIR,2010-08-17,SHP_5190
48391,REGULAR AIR,2010-10-30,SHP_5191
53350,REGULAR AIR,2009-06-14,SHP_5195
55648,REGULAR AIR,2009-12-09,SHP_5196
56548,DELIVERY TRUCK,2012-07-09,SHP_5204
59232,REGULAR AIR,2009-07-01,SHP_5205
59939,REGULAR AIR,2010-01-09,SHP_5206
2563,REGULAR AIR,2010-11-19,SHP_5209
2759,REGULAR AIR,2010-11-26,SHP_5210
11777,REGULAR AIR,2010-01-01,SHP_5213
12611,EXPRESS AIR,2011-10-17,SHP_5216
12676,EXPRESS AIR,2009-01-16,SHP_5217
12871,REGULAR AIR,2011-06-10,SHP_5218
15040,EXPRESS AIR,2009-08-12,SHP_5219
15491,REGULAR AIR,2012-01-18,SHP_5220
17028,REGULAR AIR,2009-10-17,SHP_5221
17859,REGULAR AIR,2010-05-28,SHP_5222
18340,EXPRESS AIR,2011-06-18,SHP_5223
21602,DELIVERY TRUCK,2009-04-07,SHP_5228
28291,DELIVERY TRUCK,2009-05-03,SHP_5233
28963,REGULAR AIR,2011-06-12,SHP_5236
30405,DELIVERY TRUCK,2012-03-05,SHP_5239
30976,REGULAR AIR,2012-10-24,SHP_5240
33701,EXPRESS AIR,2009-03-10,SHP_5243
33793,REGULAR AIR,2012-06-28,SHP_5244
34499,DELIVERY TRUCK,2010-07-19,SHP_5245
35040,REGULAR AIR,2012-04-21,SHP_5246
35238,EXPRESS AIR,2011-04-28,SHP_5247
35399,REGULAR AIR,2011-01-23,SHP_5248
38118,REGULAR AIR,2011-04-20,SHP_5251
42886,REGULAR AIR,2012-10-01,SHP_5252
43936,REGULAR AIR,2010-03-14,SHP_5255
46018,DELIVERY TRUCK,2009-12-08,SHP_5256
48327,REGULAR AIR,2009-12-08,SHP_5257
48448,REGULAR AIR,2012-11-16,SHP_5258
48544,REGULAR AIR,2011-05-18,SHP_5259
49319,REGULAR AIR,2011-08-27,SHP_5262
49638,REGULAR AIR,2010-08-08,SHP_5263
50055,REGULAR AIR,2012-10-20,SHP_5264
51360,REGULAR AIR,2011-06-22,SHP_5265
52672,REGULAR AIR,2011-01-13,SHP_5266
52867,DELIVERY TRUCK,2009-08-14,SHP_5267
54176,REGULAR AIR,2011-06-28,SHP_5268
58147,REGULAR AIR,2009-05-18,SHP_5272
59456,REGULAR AIR,2012-08-01,SHP_5275
59879,EXPRESS AIR,2009-11-03,SHP_5278
324,REGULAR AIR,2012-03-21,SHP_5282
1604,REGULAR AIR,2010-07-16,SHP_5285
2144,REGULAR AIR,2009-03-28,SHP_5286
3012,REGULAR AIR,2010-06-05,SHP_5288
3169,REGULAR AIR,2010-12-21,SHP_5289
3331,REGULAR AIR,2010-05-21,SHP_5290
4583,DELIVERY TRUCK,2009-09-26,SHP_5295
4675,REGULAR AIR,2010-11-26,SHP_5296
4772,REGULAR AIR,2009-09-14,SHP_5297
5765,REGULAR AIR,2009-12-21,SHP_5300
6339,REGULAR AIR,2012-12-12,SHP_5301
6848,REGULAR AIR,2010-09-14,SHP_5302
7782,EXPRESS AIR,2009-04-07,SHP_5303
7941,REGULAR AIR,2012-03-30,SHP_5304
8135,REGULAR AIR,2011-06-27,SHP_5308
10210,REGULAR AIR,2011-06-24,SHP_5311
10308,REGULAR AIR,2011-04-22,SHP_5312
10951,REGULAR AIR,2012-06-11,SHP_5313
12194,REGULAR AIR,2011-02-03,SHP_5314
14241,REGULAR AIR,2012-06-15,SHP_5321
14242,REGULAR AIR,2011-10-05,SHP_5322
14913,REGULAR AIR,2009-02-15,SHP_5323
15524,REGULAR AIR,2012-12-05,SHP_5328
15714,EXPRESS AIR,2011-07-07,SHP_5329
17282,REGULAR AIR,2009-11-20,SHP_5330
17381,REGULAR AIR,2010-08-15,SHP_5331
17927,REGULAR AIR,2009-10-08,SHP_5334
17988,REGULAR AIR,2010-09-24,SHP_5335
18049,REGULAR AIR,2009-08-15,SHP_5336
18370,REGULAR AIR,2011-01-17,SHP_5339
18371,REGULAR AIR,2009-09-18,SHP_5340
19748,REGULAR AIR,2010-05-08,SHP_5343
20032,REGULAR AIR,2012-07-11,SHP_5346
22727,REGULAR AIR,2011-03-07,SHP_5347
22978,DELIVERY TRUCK,2009-03-04,SHP_5348
23586,REGULAR AIR,2010-01-17,SHP_5351
23648,REGULAR AIR,2012-09-25,SHP_5352
24931,REGULAR AIR,2011-11-11,SHP_5353
25443,REGULAR AIR,2012-09-22,SHP_5354
25953,REGULAR AIR,2009-09-28,SHP_5355
26144,REGULAR AIR,2011-10-27,SHP_5356
26466,REGULAR AIR,2009-12-06,SHP_5360
28037,REGULAR AIR,2009-12-13,SHP_5361
28294,REGULAR AIR,2012-05-23,SHP_5362
28453,REGULAR AIR,2012-12-28,SHP_5363
28641,EXPRESS AIR,2011-10-13,SHP_5366
28899,REGULAR AIR,2012-06-16,SHP_5369
31330,REGULAR AIR,2010-02-06,SHP_5373
31556,REGULAR AIR,2011-07-28,SHP_5374
32100,REGULAR AIR,2012-05-25,SHP_5377
32675,DELIVERY TRUCK,2009-04-11,SHP_5378
33184,REGULAR AIR,2012-02-15,SHP_5385
34112,REGULAR AIR,2011-03-09,SHP_5389
37923,REGULAR AIR,2010-03-28,SHP_5392
38982,REGULAR AIR,2009-07-18,SHP_5397
39908,REGULAR AIR,2009-12-05,SHP_5398
40512,REGULAR AIR,2010-09-18,SHP_5401
41799,REGULAR AIR,2009-06-24,SHP_5404
41857,EXPRESS AIR,2011-11-05,SHP_5405
42979,DELIVERY TRUCK,2011-03-05,SHP_5413
43239,REGULAR AIR,2011-03-18,SHP_5418
44805,REGULAR AIR,2012-09-15,SHP_5421
44897,REGULAR AIR,2010-11-03,SHP_5422
47015,DELIVERY TRUCK,2011-02-14,SHP_5423
47175,REGULAR AIR,2010-04-26,SHP_5424
48035,EXPRESS AIR,2009-01-04,SHP_5430
51201,REGULAR AIR,2011-12-16,SHP_5445
52615,REGULAR AIR,2009-10-23,SHP_5450
52678,DELIVERY TRUCK,2012-07-31,SHP_5451
56644,REGULAR AIR,2012-11-30,SHP_5456
57280,EXPRESS AIR,2012-01-02,SHP_5457
57478,REGULAR AIR,2010-04-10,SHP_5458
57510,REGULAR AIR,2011-10-12,SHP_5459
57767,REGULAR AIR,2012-04-13,SHP_5460
57799,DELIVERY TRUCK,2011-02-09,SHP_5461
58595,EXPRESS AIR,2010-08-30,SHP_5462
59008,DELIVERY TRUCK,2010-09-29,SHP_5465
59205,REGULAR AIR,2011-02-11,SHP_5466
59943,REGULAR AIR,2010-10-06,SHP_5474
292,REGULAR AIR,2012-01-13,SHP_5475
4359,REGULAR AIR,2010-04-03,SHP_5480
9095,REGULAR AIR,2011-12-06,SHP_5482
9254,EXPRESS AIR,2010-05-16,SHP_5483
10528,EXPRESS AIR,2009-09-15,SHP_5486
10754,REGULAR AIR,2010-03-19,SHP_5487
11109,REGULAR AIR,2011-03-16,SHP_5488
11426,REGULAR AIR,2009-08-05,SHP_5489
12869,REGULAR AIR,2009-01-28,SHP_5490
13094,REGULAR AIR,2010-08-19,SHP_5491
15462,REGULAR AIR,2011-02-27,SHP_5497
15715,REGULAR AIR,2012-10-18,SHP_5498
16128,REGULAR AIR,2011-08-05,SHP_5499
16579,REGULAR AIR,2010-12-13,SHP_5500
18946,REGULAR AIR,2010-04-05,SHP_5503
21635,REGULAR AIR,2009-02-12,SHP_5507
21860,EXPRESS AIR,2012-04-29,SHP_5508
22882,REGULAR AIR,2010-09-15,SHP_5509
25440,DELIVERY TRUCK,2009-06-02,SHP_5515
25799,REGULAR AIR,2011-02-27,SHP_5516
25831,REGULAR AIR,2009-09-16,SHP_5517
28545,REGULAR AIR,2011-08-24,SHP_5518
30083,REGULAR AIR,2009-09-01,SHP_5521
30944,REGULAR AIR,2011-06-23,SHP_5522
33350,REGULAR AIR,2009-07-21,SHP_5523
35425,REGULAR AIR,2010-03-30,SHP_5526
37350,REGULAR AIR,2012-05-21,SHP_5527
40388,REGULAR AIR,2012-07-26,SHP_5535
43363,DELIVERY TRUCK,2011-07-09,SHP_5540
43556,REGULAR AIR,2012-07-27,SHP_5541
45410,REGULAR AIR,2009-08-24,SHP_5545
47014,DELIVERY TRUCK,2012-05-15,SHP_5546
48128,EXPRESS AIR,2012-12-04,SHP_5550
48704,REGULAR AIR,2012-10-01,SHP_5551
49155,REGULAR AIR,2010-09-23,SHP_5552
49504,REGULAR AIR,2009-11-16,SHP_5553
50016,REGULAR AIR,2009-07-04,SHP_5554
51426,REGULAR AIR,2010-02-12,SHP_5563
55045,REGULAR AIR,2009-11-22,SHP_5564
56103,REGULAR AIR,2010-12-28,SHP_5572
805,REGULAR AIR,2011-06-07,SHP_5576
2240,REGULAR AIR,2012-06-03,SHP_5577
2241,REGULAR AIR,2010-12-05,SHP_5578
4674,DELIVERY TRUCK,2009-04-19,SHP_5579
4737,REGULAR AIR,2010-11-03,SHP_5580
5221,REGULAR AIR,2011-10-06,SHP_5581
5568,REGULAR AIR,2011-07-06,SHP_5582
6020,REGULAR AIR,2009-09-23,SHP_5583
6501,REGULAR AIR,2012-01-15,SHP_5589
6529,REGULAR AIR,2012-11-28,SHP_5590
7171,REGULAR AIR,2011-02-15,SHP_5591
7815,REGULAR AIR,2009-01-23,SHP_5592
9921,REGULAR AIR,2011-05-14,SHP_5593
10309,REGULAR AIR,2009-11-21,SHP_5596
10978,DELIVERY TRUCK,2009-02-04,SHP_5597
11108,REGULAR AIR,2012-08-18,SHP_5600
13575,EXPRESS AIR,2012-01-09,SHP_5606
14245,REGULAR AIR,2010-12-02,SHP_5609
17345,REGULAR AIR,2011-04-08,SHP_5614
18208,REGULAR AIR,2012-03-04,SHP_5615
18597,REGULAR AIR,2010-09-27,SHP_5619
18822,REGULAR AIR,2010-12-30,SHP_5620
19367,REGULAR AIR,2009-04-22,SHP_5626
20517,REGULAR AIR,2010-09-17,SHP_5630
21830,DELIVERY TRUCK,2009-01-18,SHP_5633
22147,REGULAR AIR,2009-01-20,SHP_5634
22243,REGULAR AIR,2009-01-16,SHP_5638
23363,REGULAR AIR,2012-05-06,SHP_5641
