Order_ID,Order_Date,Order_Priority,Ord_id
19074,2012-06-25,CRITICAL,Ord_616
20194,2012-03-13,HIGH,Ord_617
21024,2010-12-28,MEDIUM,Ord_618
21509,2012-03-07,HIGH,Ord_619
21856,2012-05-04,NOT SPECIFIED,Ord_620
22119,2009-07-24,LOW,Ord_621
22534,2011-07-18,MEDIUM,Ord_622
22629,2010-04-15,LOW,Ord_623
23011,2010-06-15,LOW,Ord_624
24070,2011-03-15,HIGH,Ord_625
24737,2009-06-12,HIGH,Ord_626
26373,2010-07-22,MEDIUM,Ord_627
27174,2011-08-10,CRITICAL,Ord_628
27876,2010-07-09,LOW,Ord_629
28582,2012-01-22,NOT SPECIFIED,Ord_630
28868,2012-05-04,HIGH,Ord_631
29857,2009-12-12,MEDIUM,Ord_632
29921,2012-03-23,MEDIUM,Ord_633
30659,2011-09-13,CRITICAL,Ord_634
30660,2012-05-09,CRITICAL,Ord_635
30883,2010-08-21,MEDIUM,Ord_636
32871,2012-10-26,HIGH,Ord_637
33600,2010-06-10,LOW,Ord_638
33632,2010-03-13,CRITICAL,Ord_639
33665,2011-05-25,LOW,Ord_640
34434,2011-09-05,NOT SPECIFIED,Ord_641
34753,2010-01-18,NOT SPECIFIED,Ord_642
35364,2009-12-12,CRITICAL,Ord_643
35812,2010-01-22,CRITICAL,Ord_644
37063,2012-09-12,NOT SPECIFIED,Ord_645
37281,2009-08-28,MEDIUM,Ord_646
37798,2012-04-11,HIGH,Ord_647
38017,2010-07-20,LOW,Ord_648
38272,2011-11-15,CRITICAL,Ord_649
39301,2009-03-22,MEDIUM,Ord_650
39367,2009-06-08,CRITICAL,Ord_651
39655,2012-03-23,HIGH,Ord_652
40803,2011-04-13,LOW,Ord_653
40806,2011-06-09,CRITICAL,Ord_654
43523,2012-05-23,MEDIUM,Ord_655
44199,2012-04-03,LOW,Ord_656
44231,2009-03-11,NOT SPECIFIED,Ord_657
45573,2009-12-08,HIGH,Ord_658
45763,2010-07-07,HIGH,Ord_659
48165,2010-05-11,HIGH,Ord_660
48197,2012-05-05,NOT SPECIFIED,Ord_661
48484,2010-06-23,MEDIUM,Ord_662
49153,2012-07-28,MEDIUM,Ord_663
49412,2009-07-03,CRITICAL,Ord_664
49761,2011-01-24,NOT SPECIFIED,Ord_665
50310,2009-08-15,MEDIUM,Ord_666
51072,2009-02-10,CRITICAL,Ord_667
51648,2012-01-01,LOW,Ord_668
52035,2009-11-27,HIGH,Ord_669
52326,2010-04-08,LOW,Ord_670
52737,2010-08-11,NOT SPECIFIED,Ord_671
53216,2012-04-12,HIGH,Ord_672
54081,2011-10-03,LOW,Ord_673
54560,2009-07-16,CRITICAL,Ord_674
54947,2009-02-22,NOT SPECIFIED,Ord_675
55170,2012-09-21,CRITICAL,Ord_676
55777,2012-10-11,NOT SPECIFIED,Ord_677
56001,2010-12-04,LOW,Ord_678
56640,2011-08-25,HIGH,Ord_679
59393,2010-11-20,MEDIUM,Ord_680
59712,2010-06-15,CRITICAL,Ord_681
59905,2012-04-14,HIGH,Ord_682
322,2012-03-18,CRITICAL,Ord_683
962,2009-05-05,LOW,Ord_684
1221,2012-04-18,NOT SPECIFIED,Ord_685
1445,2011-09-01,MEDIUM,Ord_686
1799,2009-06-03,NOT SPECIFIED,Ord_687
2720,2010-07-06,CRITICAL,Ord_688
3685,2012-01-16,MEDIUM,Ord_689
3687,2010-02-02,CRITICAL,Ord_690
3907,2012-08-18,MEDIUM,Ord_691
4067,2012-06-10,HIGH,Ord_692
4257,2011-03-24,MEDIUM,Ord_693
4261,2012-02-10,CRITICAL,Ord_694
4294,2012-08-14,MEDIUM,Ord_695
4642,2011-02-26,CRITICAL,Ord_696
4864,2012-10-11,LOW,Ord_697
4996,2012-09-13,MEDIUM,Ord_698
5121,2012-10-05,NOT SPECIFIED,Ord_699
5346,2010-12-25,CRITICAL,Ord_700
5473,2012-03-24,NOT SPECIFIED,Ord_701
5698,2009-05-20,MEDIUM,Ord_702
6144,2009-06-21,CRITICAL,Ord_703
6374,2011-07-08,CRITICAL,Ord_704
7169,2010-03-26,MEDIUM,Ord_705
7427,2012-12-15,NOT SPECIFIED,Ord_706
8229,2009-07-12,MEDIUM,Ord_707
8290,2009-09-12,CRITICAL,Ord_708
8515,2010-12-21,CRITICAL,Ord_709
8801,2012-10-08,LOW,Ord_710
8992,2010-12-11,HIGH,Ord_711
9409,2012-05-05,CRITICAL,Ord_712
10306,2010-07-21,LOW,Ord_713
10819,2010-08-24,CRITICAL,Ord_715
10916,2011-10-03,MEDIUM,Ord_716
10944,2011-12-11,HIGH,Ord_717
11301,2012-03-22,MEDIUM,Ord_718
11332,2009-11-16,LOW,Ord_719
11392,2009-05-09,LOW,Ord_720
11745,2012-07-19,HIGH,Ord_721
11875,2012-08-20,MEDIUM,Ord_722
11907,2010-08-23,LOW,Ord_723
12129,2012-12-25,MEDIUM,Ord_724
12579,2011-06-16,NOT SPECIFIED,Ord_725
12743,2010-06-23,HIGH,Ord_726
12902,2010-10-29,NOT SPECIFIED,Ord_727
13380,2009-07-15,CRITICAL,Ord_728
13606,2009-04-26,NOT SPECIFIED,Ord_729
13889,2011-04-09,MEDIUM,Ord_730
13984,2012-09-24,CRITICAL,Ord_731
13986,2011-11-10,HIGH,Ord_732
14240,2012-02-17,HIGH,Ord_733
14276,2009-06-18,MEDIUM,Ord_734
14471,2011-05-26,NOT SPECIFIED,Ord_735
14529,2010-09-20,LOW,Ord_736
14948,2011-05-28,MEDIUM,Ord_737
16161,2012-07-28,MEDIUM,Ord_738
16257,2012-05-05,NOT SPECIFIED,Ord_739
16806,2010-06-17,HIGH,Ord_740
17344,2010-07-19,CRITICAL,Ord_741
17382,2011-04-07,NOT SPECIFIED,Ord_742
17507,2012-12-06,MEDIUM,Ord_743
17702,2012-04-13,HIGH,Ord_744
17831,2012-10-25,CRITICAL,Ord_745
18179,2009-01-08,NOT SPECIFIED,Ord_746
19044,2012-11-04,LOW,Ord_747
19462,2011-09-20,MEDIUM,Ord_748
19936,2012-11-13,CRITICAL,Ord_749
19972,2012-06-16,CRITICAL,Ord_750
20038,2010-02-26,LOW,Ord_751
20389,2009-11-08,HIGH,Ord_752
20676,2012-11-22,LOW,Ord_753
20807,2012-07-21,NOT SPECIFIED,Ord_754
20838,2009-10-04,NOT SPECIFIED,Ord_755
20960,2011-11-18,LOW,Ord_756
20961,2010-01-14,NOT SPECIFIED,Ord_757
21350,2011-02-24,MEDIUM,Ord_758
21572,2009-02-13,CRITICAL,Ord_759
21671,2010-06-15,HIGH,Ord_760
22657,2011-10-29,HIGH,Ord_761
23207,2010-10-22,CRITICAL,Ord_762
23940,2011-08-04,MEDIUM,Ord_763
24450,2012-09-07,CRITICAL,Ord_764
24580,2012-06-23,HIGH,Ord_765
24833,2010-07-16,NOT SPECIFIED,Ord_766
24933,2009-07-26,LOW,Ord_767
25031,2009-08-23,HIGH,Ord_768
25633,2011-01-08,LOW,Ord_769
25635,2012-05-29,CRITICAL,Ord_770
25830,2010-06-05,LOW,Ord_771
26342,2009-10-18,LOW,Ord_772
26368,2010-07-15,MEDIUM,Ord_773
26372,2009-12-07,LOW,Ord_774
26756,2012-10-05,MEDIUM,Ord_775
26851,2011-07-24,HIGH,Ord_776
26981,2012-08-30,MEDIUM,Ord_777
27298,2011-11-19,LOW,Ord_778
27330,2009-09-16,LOW,Ord_779
27781,2011-09-15,HIGH,Ord_780
28225,2009-01-22,CRITICAL,Ord_781
28389,2009-03-11,HIGH,Ord_782
28898,2011-05-28,LOW,Ord_783
28901,2012-11-06,HIGH,Ord_784
29185,2010-01-20,HIGH,Ord_785
29408,2010-02-05,NOT SPECIFIED,Ord_786
29985,2012-11-07,CRITICAL,Ord_787
29986,2011-03-07,CRITICAL,Ord_788
30147,2012-06-17,NOT SPECIFIED,Ord_789
30149,2010-12-12,MEDIUM,Ord_790
30310,2012-04-26,MEDIUM,Ord_791
31426,2009-05-08,LOW,Ord_792
31872,2010-06-09,LOW,Ord_793
31874,2012-09-15,HIGH,Ord_794
31938,2011-07-27,MEDIUM,Ord_795
32582,2009-06-25,NOT SPECIFIED,Ord_796
32611,2009-08-27,MEDIUM,Ord_797
32901,2011-10-01,CRITICAL,Ord_798
33284,2012-03-31,LOW,Ord_799
33287,2011-04-22,CRITICAL,Ord_800
33732,2009-08-28,NOT SPECIFIED,Ord_801
34435,2009-05-08,LOW,Ord_802
34852,2012-05-09,LOW,Ord_803
35649,2011-09-10,MEDIUM,Ord_804
36480,2010-08-22,MEDIUM,Ord_805
36803,2012-04-08,NOT SPECIFIED,Ord_806
36805,2010-12-14,MEDIUM,Ord_807
36834,2009-12-24,LOW,Ord_808
37410,2010-12-10,MEDIUM,Ord_809
37729,2009-01-15,NOT SPECIFIED,Ord_810
37988,2011-05-04,NOT SPECIFIED,Ord_811
38690,2012-01-20,LOW,Ord_812
38758,2011-09-24,NOT SPECIFIED,Ord_813
39332,2011-09-10,CRITICAL,Ord_814
39745,2011-04-05,NOT SPECIFIED,Ord_815
40134,2011-09-10,LOW,Ord_816
40164,2010-10-04,NOT SPECIFIED,Ord_817
40608,2012-08-19,NOT SPECIFIED,Ord_818
40801,2012-01-07,NOT SPECIFIED,Ord_819
40965,2009-11-20,MEDIUM,Ord_820
41286,2012-09-16,MEDIUM,Ord_821
41412,2009-09-17,NOT SPECIFIED,Ord_822
41569,2010-07-21,CRITICAL,Ord_823
41633,2010-09-11,LOW,Ord_824
41895,2011-10-01,CRITICAL,Ord_825
42112,2010-12-24,NOT SPECIFIED,Ord_826
42177,2012-05-30,NOT SPECIFIED,Ord_827
42339,2009-12-02,CRITICAL,Ord_828
42342,2009-04-09,NOT SPECIFIED,Ord_829
42947,2010-08-26,LOW,Ord_830
43079,2009-07-21,MEDIUM,Ord_831
43111,2011-12-09,HIGH,Ord_832
43140,2009-03-18,CRITICAL,Ord_833
44098,2010-01-27,LOW,Ord_834
45059,2011-03-02,NOT SPECIFIED,Ord_836
45155,2011-02-15,LOW,Ord_837
45317,2012-01-03,LOW,Ord_838
45731,2009-10-08,CRITICAL,Ord_839
46849,2010-12-13,NOT SPECIFIED,Ord_840
47108,2009-10-15,NOT SPECIFIED,Ord_841
47520,2009-07-10,NOT SPECIFIED,Ord_842
47527,2010-09-17,MEDIUM,Ord_843
47713,2009-03-07,HIGH,Ord_844
48452,2010-09-10,HIGH,Ord_845
49088,2009-09-23,CRITICAL,Ord_846
49223,2011-02-10,MEDIUM,Ord_847
49987,2011-01-19,HIGH,Ord_848
50208,2011-01-22,MEDIUM,Ord_849
50338,2009-03-23,NOT SPECIFIED,Ord_850
50945,2011-07-01,CRITICAL,Ord_851
51462,2011-06-22,MEDIUM,Ord_852
51494,2011-03-08,CRITICAL,Ord_853
51525,2011-07-11,CRITICAL,Ord_854
52933,2010-08-26,LOW,Ord_855
53025,2010-03-17,CRITICAL,Ord_856
53894,2009-07-07,CRITICAL,Ord_857
53953,2009-03-27,NOT SPECIFIED,Ord_858
54304,2010-02-17,HIGH,Ord_859
55075,2011-01-02,CRITICAL,Ord_860
55268,2012-03-17,HIGH,Ord_861
55367,2009-10-01,CRITICAL,Ord_862
56321,2010-04-16,CRITICAL,Ord_863
56610,2010-07-03,MEDIUM,Ord_864
56901,2009-11-09,CRITICAL,Ord_866
57314,2010-12-10,LOW,Ord_867
57376,2011-06-19,CRITICAL,Ord_868
57671,2012-07-11,NOT SPECIFIED,Ord_869
57700,2011-12-11,MEDIUM,Ord_870
58407,2011-06-05,HIGH,Ord_871
58593,2011-08-09,CRITICAL,Ord_872
58884,2011-03-21,LOW,Ord_873
58913,2010-11-05,MEDIUM,Ord_874
58978,2012-06-02,LOW,Ord_875
229,2010-12-28,CRITICAL,Ord_876
706,2011-08-09,CRITICAL,Ord_877
1285,2012-05-31,CRITICAL,Ord_878
1313,2009-12-09,CRITICAL,Ord_879
1346,2012-06-17,HIGH,Ord_880
1699,2010-12-29,CRITICAL,Ord_881
2208,2011-04-30,NOT SPECIFIED,Ord_882
2656,2010-03-05,CRITICAL,Ord_883
3361,2012-08-22,NOT SPECIFIED,Ord_884
3393,2011-03-07,HIGH,Ord_885
4487,2010-02-22,MEDIUM,Ord_886
4579,2011-11-30,HIGH,Ord_887
5061,2010-08-13,CRITICAL,Ord_888
5092,2011-10-29,LOW,Ord_889
5511,2009-11-28,CRITICAL,Ord_890
5799,2011-02-08,CRITICAL,Ord_891
5890,2012-03-11,HIGH,Ord_892
6596,2011-07-21,LOW,Ord_893
7015,2010-12-10,NOT SPECIFIED,Ord_894
7106,2012-10-05,LOW,Ord_895
8007,2012-11-02,LOW,Ord_896
8257,2009-03-22,LOW,Ord_897
8773,2011-10-22,CRITICAL,Ord_898
9057,2009-04-11,CRITICAL,Ord_899
9285,2009-02-01,CRITICAL,Ord_900
9861,2012-10-28,LOW,Ord_901
9922,2011-03-04,NOT SPECIFIED,Ord_902
9923,2009-05-10,HIGH,Ord_903
9925,2012-01-30,CRITICAL,Ord_904
10593,2012-12-02,HIGH,Ord_905
11969,2012-01-19,NOT SPECIFIED,Ord_906
12228,2009-06-25,NOT SPECIFIED,Ord_907
12355,2011-05-28,NOT SPECIFIED,Ord_908
12389,2009-04-08,MEDIUM,Ord_909
12710,2010-08-17,CRITICAL,Ord_910
13636,2009-01-22,LOW,Ord_911
14021,2011-07-03,HIGH,Ord_912
14338,2010-01-31,LOW,Ord_913
14406,2010-08-03,MEDIUM,Ord_914
15878,2010-04-11,HIGH,Ord_915
16133,2009-09-25,CRITICAL,Ord_916
16612,2009-02-13,HIGH,Ord_917
16967,2011-08-19,LOW,Ord_918
18432,2011-12-03,HIGH,Ord_919
18464,2012-03-28,HIGH,Ord_920
18754,2009-09-25,NOT SPECIFIED,Ord_921
19905,2012-12-08,CRITICAL,Ord_922
20256,2012-01-31,LOW,Ord_923
20386,2010-02-27,CRITICAL,Ord_924
20455,2010-06-28,CRITICAL,Ord_925
20642,2012-05-19,HIGH,Ord_926
21379,2011-01-14,HIGH,Ord_927
21766,2009-01-06,HIGH,Ord_928
22053,2010-08-21,CRITICAL,Ord_929
22368,2010-02-19,MEDIUM,Ord_930
22885,2009-11-23,MEDIUM,Ord_931
22947,2009-12-18,LOW,Ord_932
23844,2009-06-07,NOT SPECIFIED,Ord_933
24039,2012-07-17,NOT SPECIFIED,Ord_934
25347,2009-12-06,LOW,Ord_935
25825,2012-07-19,NOT SPECIFIED,Ord_936
26304,2011-03-19,MEDIUM,Ord_937
26726,2012-12-27,HIGH,Ord_938
27266,2011-08-09,CRITICAL,Ord_939
27396,2010-08-12,CRITICAL,Ord_940
28480,2009-03-15,MEDIUM,Ord_941
29158,2011-10-20,HIGH,Ord_942
29409,2011-01-13,HIGH,Ord_943
29956,2009-08-14,CRITICAL,Ord_944
30341,2009-01-31,LOW,Ord_945
30467,2009-08-15,CRITICAL,Ord_946
30785,2009-03-07,HIGH,Ord_947
31171,2009-08-04,NOT SPECIFIED,Ord_948
31297,2012-08-18,LOW,Ord_949
31553,2009-10-01,CRITICAL,Ord_950
32706,2009-04-07,CRITICAL,Ord_951
33122,2010-06-19,LOW,Ord_952
33570,2012-12-16,NOT SPECIFIED,Ord_953
33893,2012-09-20,NOT SPECIFIED,Ord_954
34599,2010-03-03,LOW,Ord_955
34721,2010-01-11,NOT SPECIFIED,Ord_956
34787,2010-02-28,LOW,Ord_957
34791,2011-07-05,MEDIUM,Ord_958
34822,2012-10-07,NOT SPECIFIED,Ord_959
34853,2011-09-29,CRITICAL,Ord_960
35522,2010-10-25,LOW,Ord_961
36099,2010-09-17,LOW,Ord_962
36359,2011-11-23,HIGH,Ord_963
36901,2012-09-13,CRITICAL,Ord_964
37412,2012-03-08,HIGH,Ord_965
38625,2010-11-17,NOT SPECIFIED,Ord_966
38656,2012-10-08,LOW,Ord_967
38784,2011-03-02,MEDIUM,Ord_968
38882,2009-12-14,CRITICAL,Ord_969
39527,2011-04-17,LOW,Ord_970
39845,2009-06-09,CRITICAL,Ord_971
39877,2012-08-16,CRITICAL,Ord_972
40259,2010-12-10,MEDIUM,Ord_973
41217,2011-07-13,HIGH,Ord_974
41671,2012-03-12,CRITICAL,Ord_975
41927,2012-07-13,NOT SPECIFIED,Ord_976
41988,2009-04-02,LOW,Ord_977
42692,2011-12-20,MEDIUM,Ord_978
44007,2011-05-30,MEDIUM,Ord_979
44450,2010-09-10,CRITICAL,Ord_980
44610,2011-10-03,HIGH,Ord_981
44999,2010-01-22,MEDIUM,Ord_982
45025,2011-11-04,HIGH,Ord_983
45248,2011-04-16,MEDIUM,Ord_984
45249,2010-11-27,LOW,Ord_985
45570,2010-09-08,CRITICAL,Ord_986
46375,2010-08-26,MEDIUM,Ord_987
46885,2011-07-06,LOW,Ord_988
46948,2010-05-20,LOW,Ord_989
47267,2010-12-29,MEDIUM,Ord_990
47333,2011-07-09,CRITICAL,Ord_991
48167,2009-06-09,CRITICAL,Ord_992
48230,2009-02-25,NOT SPECIFIED,Ord_993
48480,2010-02-01,CRITICAL,Ord_994
48614,2012-05-31,CRITICAL,Ord_995
48772,2009-12-05,MEDIUM,Ord_996
48800,2010-10-22,NOT SPECIFIED,Ord_997
48931,2009-06-17,LOW,Ord_998
49126,2011-10-07,LOW,Ord_999
49283,2009-11-12,HIGH,Ord_1000
49441,2009-09-27,MEDIUM,Ord_1001
49601,2011-01-26,LOW,Ord_1002
49763,2011-02-13,CRITICAL,Ord_1003
49927,2012-07-20,NOT SPECIFIED,Ord_1004
50048,2010-01-18,HIGH,Ord_1005
50499,2011-12-10,NOT SPECIFIED,Ord_1006
51041,2010-07-29,HIGH,Ord_1007
51328,2010-10-26,LOW,Ord_1008
51333,2012-04-10,NOT SPECIFIED,Ord_1009
51365,2012-07-08,HIGH,Ord_1010
51777,2011-02-19,MEDIUM,Ord_1011
51814,2010-09-24,CRITICAL,Ord_1012
51975,2009-12-18,LOW,Ord_1013
52225,2012-12-04,CRITICAL,Ord_1014
52487,2009-01-06,CRITICAL,Ord_1015
52868,2011-02-16,LOW,Ord_1016
53221,2012-02-26,NOT SPECIFIED,Ord_1017
53600,2012-10-07,MEDIUM,Ord_1018
53667,2012-05-17,MEDIUM,Ord_1019
53891,2009-01-22,HIGH,Ord_1020
53955,2011-04-03,CRITICAL,Ord_1021
54150,2011-06-22,CRITICAL,Ord_1022
55429,2009-06-29,HIGH,Ord_1023
55462,2012-03-27,MEDIUM,Ord_1024
55749,2012-03-05,CRITICAL,Ord_1025
55873,2011-11-19,LOW,Ord_1026
56135,2010-11-13,MEDIUM,Ord_1027
56708,2012-02-12,NOT SPECIFIED,Ord_1028
57986,2010-10-29,HIGH,Ord_1029
58310,2009-02-23,CRITICAL,Ord_1030
58725,2010-05-20,NOT SPECIFIED,Ord_1031
902,2009-07-26,NOT SPECIFIED,Ord_1032
2147,2012-05-09,NOT SPECIFIED,Ord_1033
2306,2011-07-25,HIGH,Ord_1034
2823,2011-08-09,HIGH,Ord_1035
3110,2009-12-16,HIGH,Ord_1036
3463,2010-08-17,CRITICAL,Ord_1037
4034,2010-11-13,NOT SPECIFIED,Ord_1038
4037,2010-03-23,HIGH,Ord_1039
5538,2010-12-24,CRITICAL,Ord_1040
5863,2010-11-21,MEDIUM,Ord_1041
7175,2010-07-02,CRITICAL,Ord_1042
7364,2009-08-05,HIGH,Ord_1043
8551,2009-07-29,CRITICAL,Ord_1046
8834,2010-08-11,HIGH,Ord_1047
9155,2012-08-30,CRITICAL,Ord_1048
9668,2009-06-09,LOW,Ord_1049
10242,2010-12-12,MEDIUM,Ord_1050
12292,2012-02-06,NOT SPECIFIED,Ord_1051
14503,2011-05-02,NOT SPECIFIED,Ord_1052
15109,2010-12-14,NOT SPECIFIED,Ord_1053
15142,2012-04-04,NOT SPECIFIED,Ord_1054
15332,2010-05-30,NOT SPECIFIED,Ord_1055
15872,2012-10-30,NOT SPECIFIED,Ord_1056
16032,2009-05-12,LOW,Ord_1057
16165,2010-07-22,NOT SPECIFIED,Ord_1058
17632,2010-02-21,MEDIUM,Ord_1059
19492,2010-12-12,HIGH,Ord_1060
20102,2011-05-06,HIGH,Ord_1061
21863,2010-11-21,NOT SPECIFIED,Ord_1062
21894,2011-12-18,CRITICAL,Ord_1063
22022,2010-03-04,CRITICAL,Ord_1064
22663,2012-11-01,LOW,Ord_1065
23713,2012-11-28,NOT SPECIFIED,Ord_1066
24358,2009-05-16,CRITICAL,Ord_1067
24386,2012-06-26,HIGH,Ord_1068
24899,2011-08-20,NOT SPECIFIED,Ord_1069
25473,2012-10-14,HIGH,Ord_1070
25638,2009-06-08,HIGH,Ord_1071
26016,2009-07-10,HIGH,Ord_1072
26691,2012-03-08,NOT SPECIFIED,Ord_1073
27015,2011-12-31,LOW,Ord_1074
27840,2009-03-07,HIGH,Ord_1075
28130,2009-07-30,LOW,Ord_1076
28290,2009-10-01,LOW,Ord_1077
29927,2012-07-11,HIGH,Ord_1078
29953,2011-07-02,CRITICAL,Ord_1079
31238,2010-08-22,MEDIUM,Ord_1080
32067,2012-12-03,HIGH,Ord_1081
32198,2011-09-11,MEDIUM,Ord_1082
32231,2012-01-11,LOW,Ord_1083
32452,2011-07-18,MEDIUM,Ord_1084
32998,2010-09-29,NOT SPECIFIED,Ord_1085
33091,2011-01-25,HIGH,Ord_1086
33250,2009-06-25,NOT SPECIFIED,Ord_1087
33378,2012-04-27,HIGH,Ord_1088
33889,2010-06-11,LOW,Ord_1089
34567,2009-04-26,LOW,Ord_1090
36163,2012-05-11,LOW,Ord_1091
36449,2010-05-09,NOT SPECIFIED,Ord_1092
36675,2011-03-07,HIGH,Ord_1093
37862,2009-12-01,NOT SPECIFIED,Ord_1094
38240,2009-12-19,HIGH,Ord_1095
38693,2011-06-14,LOW,Ord_1096
38917,2010-11-21,LOW,Ord_1097
39015,2009-06-12,MEDIUM,Ord_1098
39265,2010-07-05,CRITICAL,Ord_1099
40962,2011-02-20,CRITICAL,Ord_1100
41059,2010-09-14,MEDIUM,Ord_1101
41664,2011-04-12,CRITICAL,Ord_1102
42596,2012-08-14,MEDIUM,Ord_1103
43424,2011-08-18,NOT SPECIFIED,Ord_1104
43808,2011-06-01,LOW,Ord_1105
45218,2009-10-05,LOW,Ord_1106
46050,2010-04-01,HIGH,Ord_1107
46117,2011-05-22,LOW,Ord_1108
46243,2012-01-24,LOW,Ord_1109
46310,2010-07-21,HIGH,Ord_1110
46503,2011-06-11,NOT SPECIFIED,Ord_1111
46726,2012-05-07,NOT SPECIFIED,Ord_1112
47042,2012-02-03,CRITICAL,Ord_1113
47174,2011-09-16,CRITICAL,Ord_1114
48034,2009-07-14,NOT SPECIFIED,Ord_1115
48164,2011-10-29,HIGH,Ord_1116
49189,2011-01-15,CRITICAL,Ord_1117
49986,2010-10-14,CRITICAL,Ord_1118
50336,2009-04-11,NOT SPECIFIED,Ord_1119
50373,2009-02-07,CRITICAL,Ord_1120
50564,2012-02-03,HIGH,Ord_1121
50949,2011-04-02,MEDIUM,Ord_1122
51780,2010-07-24,LOW,Ord_1125
51940,2012-10-17,HIGH,Ord_1126
52071,2011-11-27,NOT SPECIFIED,Ord_1127
53152,2009-05-03,MEDIUM,Ord_1128
54177,2012-01-25,CRITICAL,Ord_1129
55107,2010-08-05,LOW,Ord_1130
55461,2009-09-28,MEDIUM,Ord_1131
55526,2012-02-07,HIGH,Ord_1132
55969,2010-04-10,MEDIUM,Ord_1133
57153,2009-05-26,CRITICAL,Ord_1134
57538,2010-02-20,CRITICAL,Ord_1135
58656,2010-04-12,HIGH,Ord_1136
58789,2010-05-08,LOW,Ord_1137
59200,2011-09-12,MEDIUM,Ord_1138
59459,2009-04-02,MEDIUM,Ord_1139
59878,2012-05-28,HIGH,Ord_1140
59909,2012-05-08,LOW,Ord_1141
1218,2009-06-19,NOT SPECIFIED,Ord_1142
1600,2010-02-03,MEDIUM,Ord_1143
2373,2009-11-03,NOT SPECIFIED,Ord_1144
2626,2011-07-09,NOT SPECIFIED,Ord_1145
3109,2010-07-23,LOW,Ord_1146
3777,2009-07-04,MEDIUM,Ord_1147
3973,2012-03-23,NOT SPECIFIED,Ord_1148
4932,2010-09-08,CRITICAL,Ord_1149
7239,2011-06-29,MEDIUM,Ord_1150
9088,2009-06-22,CRITICAL,Ord_1151
11428,2012-01-21,MEDIUM,Ord_1152
12452,2010-07-12,MEDIUM,Ord_1153
13345,2012-02-09,NOT SPECIFIED,Ord_1154
13410,2010-06-06,NOT SPECIFIED,Ord_1155
15808,2010-12-14,CRITICAL,Ord_1156
16326,2010-10-05,HIGH,Ord_1157
17985,2011-12-04,MEDIUM,Ord_1158
20480,2009-01-29,MEDIUM,Ord_1159
21091,2009-12-12,HIGH,Ord_1160
26759,2012-01-25,NOT SPECIFIED,Ord_1161
26853,2012-12-06,LOW,Ord_1162
26918,2009-06-04,LOW,Ord_1163
27456,2009-10-04,NOT SPECIFIED,Ord_1164
28420,2009-09-24,LOW,Ord_1165
29318,2011-06-30,NOT SPECIFIED,Ord_1166
30016,2009-03-01,CRITICAL,Ord_1167
33255,2010-06-24,CRITICAL,Ord_1168
35104,2012-04-22,HIGH,Ord_1169
35142,2010-04-22,LOW,Ord_1170
35584,2011-03-05,MEDIUM,Ord_1171
35908,2010-12-12,NOT SPECIFIED,Ord_1172
36706,2009-11-04,NOT SPECIFIED,Ord_1173
37121,2011-03-15,NOT SPECIFIED,Ord_1174
38528,2011-12-20,CRITICAL,Ord_1175
38853,2012-03-23,LOW,Ord_1176
39590,2011-05-14,LOW,Ord_1177
40707,2009-11-06,HIGH,Ord_1178
40961,2011-03-30,MEDIUM,Ord_1179
41026,2011-04-19,MEDIUM,Ord_1180
41543,2009-06-02,LOW,Ord_1181
41606,2009-06-23,HIGH,Ord_1182
41926,2011-05-02,HIGH,Ord_1183
50533,2011-05-31,NOT SPECIFIED,Ord_1184
51747,2012-05-07,MEDIUM,Ord_1185
53314,2010-09-19,HIGH,Ord_1186
54791,2012-12-20,HIGH,Ord_1187
54912,2011-07-21,LOW,Ord_1188
55269,2010-07-03,MEDIUM,Ord_1189
56101,2010-07-19,NOT SPECIFIED,Ord_1190
56582,2009-12-06,LOW,Ord_1191
56677,2009-11-04,HIGH,Ord_1192
59683,2012-10-13,NOT SPECIFIED,Ord_1193
837,2009-06-14,NOT SPECIFIED,Ord_1194
1059,2009-02-26,CRITICAL,Ord_1195
1826,2012-04-15,NOT SPECIFIED,Ord_1196
2020,2010-06-20,MEDIUM,Ord_1197
10340,2011-06-22,HIGH,Ord_1198
11044,2012-06-24,MEDIUM,Ord_1199
15718,2009-01-27,CRITICAL,Ord_1200
17506,2010-02-28,LOW,Ord_1201
20003,2012-01-30,MEDIUM,Ord_1202
20805,2011-10-01,HIGH,Ord_1203
23524,2009-04-28,HIGH,Ord_1204
29860,2009-09-13,CRITICAL,Ord_1205
30787,2011-09-27,HIGH,Ord_1206
37440,2010-06-23,NOT SPECIFIED,Ord_1207
39872,2010-02-22,CRITICAL,Ord_1208
39943,2012-07-06,HIGH,Ord_1209
42405,2010-01-21,HIGH,Ord_1210
47171,2010-07-01,MEDIUM,Ord_1211
48576,2012-01-12,NOT SPECIFIED,Ord_1212
53984,2012-10-12,MEDIUM,Ord_1213
129,2012-11-18,LOW,Ord_1214
388,2012-12-15,NOT SPECIFIED,Ord_1215
1345,2012-10-27,LOW,Ord_1216
1793,2012-11-07,NOT SPECIFIED,Ord_1217
2209,2012-09-07,HIGH,Ord_1218
2947,2011-04-25,CRITICAL,Ord_1219
3271,2011-12-31,CRITICAL,Ord_1220
4321,2009-07-17,MEDIUM,Ord_1221
4545,2010-01-16,NOT SPECIFIED,Ord_1222
5572,2009-07-16,HIGH,Ord_1223
5703,2010-05-15,MEDIUM,Ord_1224
